Date,O/N
31 Dec 2021,2.1290
30 Dec 2021,1.2760
29 Dec 2021,1.3430
28 Dec 2021,1.6160
27 Dec 2021,1.7780
24 Dec 2021,1.8400
23 Dec 2021,1.6310
22 Dec 2021,1.6870
21 Dec 2021,1.8580
20 Dec 2021,1.9940
17 Dec 2021,1.8620
16 Dec 2021,2.1160
15 Dec 2021,2.1370
14 Dec 2021,2.1680
13 Dec 2021,2.1080
10 Dec 2021,1.8070
09 Dec 2021,2.1540
08 Dec 2021,2.1510
07 Dec 2021,2.1300
06 Dec 2021,1.8170
03 Dec 2021,1.9130
02 Dec 2021,1.9840
01 Dec 2021,2.0170
30 Nov 2021,2.1730
29 Nov 2021,1.8600
26 Nov 2021,1.7120
25 Nov 2021,1.8230
24 Nov 2021,1.7880
23 Nov 2021,2.1780
22 Nov 2021,1.9460
19 Nov 2021,1.9980
18 Nov 2021,1.9320
17 Nov 2021,2.1520
16 Nov 2021,1.9230
15 Nov 2021,1.7870
12 Nov 2021,1.8560
11 Nov 2021,1.8810
10 Nov 2021,1.8330
09 Nov 2021,2.1370
08 Nov 2021,1.8970
05 Nov 2021,1.8870
04 Nov 2021,1.8860
03 Nov 2021,2.0000
02 Nov 2021,2.1260
01 Nov 2021,2.0300
29 Oct 2021,2.1420
28 Oct 2021,1.9400
27 Oct 2021,1.9210
26 Oct 2021,1.5460
25 Oct 2021,1.6100
22 Oct 2021,1.6720
21 Oct 2021,1.6830
20 Oct 2021,2.1040
19 Oct 2021,2.2230
18 Oct 2021,2.1310
15 Oct 2021,2.0650
14 Oct 2021,2.1060
13 Oct 2021,2.1570
12 Oct 2021,2.1010
11 Oct 2021,2.1350
09 Oct 2021,1.6350
08 Oct 2021,2.1050
30 Sep 2021,2.2200
29 Sep 2021,1.5050
28 Sep 2021,1.9460
27 Sep 2021,1.7080
26 Sep 2021,1.6910
24 Sep 2021,1.6950
23 Sep 2021,2.0350
22 Sep 2021,2.1610
18 Sep 2021,2.1070
17 Sep 2021,2.2130
16 Sep 2021,2.2100
15 Sep 2021,2.1370
14 Sep 2021,2.2960
13 Sep 2021,2.1650
10 Sep 2021,2.1090
09 Sep 2021,2.0290
08 Sep 2021,2.1840
07 Sep 2021,2.1870
06 Sep 2021,2.1150
03 Sep 2021,1.9430
02 Sep 2021,2.0820
01 Sep 2021,2.1220
31 Aug 2021,2.1950
30 Aug 2021,1.8460
27 Aug 2021,2.0920
26 Aug 2021,2.1990
25 Aug 2021,2.2110
24 Aug 2021,2.2620
23 Aug 2021,2.1430
20 Aug 2021,2.0420
19 Aug 2021,1.8410
18 Aug 2021,1.7250
17 Aug 2021,1.9720
16 Aug 2021,2.1050
13 Aug 2021,2.1760
12 Aug 2021,1.9400
11 Aug 2021,2.0320
10 Aug 2021,2.2500
09 Aug 2021,2.2120
06 Aug 2021,1.8590
05 Aug 2021,1.7090
04 Aug 2021,1.7100
03 Aug 2021,1.8360
02 Aug 2021,1.8760
30 Jul 2021,2.1780
29 Jul 2021,1.6440
28 Jul 2021,2.0920
27 Jul 2021,2.2700
26 Jul 2021,2.1190
23 Jul 2021,2.0570
22 Jul 2021,2.1140
21 Jul 2021,2.1820
20 Jul 2021,2.1780
19 Jul 2021,2.1110
16 Jul 2021,2.1150
15 Jul 2021,2.0980
14 Jul 2021,1.9840
13 Jul 2021,2.0500
12 Jul 2021,1.9400
09 Jul 2021,2.2060
08 Jul 2021,1.7910
07 Jul 2021,2.0680
06 Jul 2021,1.9080
05 Jul 2021,1.6650
02 Jul 2021,1.6140
01 Jul 2021,1.7340
30 Jun 2021,2.1770
29 Jun 2021,1.7950
28 Jun 2021,1.5580
25 Jun 2021,1.5500
24 Jun 2021,1.8530
23 Jun 2021,2.2080
22 Jun 2021,2.3010
21 Jun 2021,2.2470
18 Jun 2021,2.0140
17 Jun 2021,1.8760
16 Jun 2021,2.0060
15 Jun 2021,2.1040
11 Jun 2021,1.9980
10 Jun 2021,1.8920
09 Jun 2021,2.1880
08 Jun 2021,2.1930
07 Jun 2021,2.2990
04 Jun 2021,2.1750
03 Jun 2021,1.8520
02 Jun 2021,2.0400
01 Jun 2021,2.1870
31 May 2021,2.2270
28 May 2021,2.1660
27 May 2021,2.1170
26 May 2021,1.9900
25 May 2021,2.1940
24 May 2021,2.1710
21 May 2021,1.9960
20 May 2021,2.0920
19 May 2021,2.0250
18 May 2021,2.1190
17 May 2021,2.1360
14 May 2021,1.8050
13 May 2021,1.9660
12 May 2021,1.9510
11 May 2021,1.9380
10 May 2021,1.6630
08 May 2021,1.4940
07 May 2021,1.7790
06 May 2021,2.0970
30 Apr 2021,2.2850
29 Apr 2021,1.8230
28 Apr 2021,1.7800
27 Apr 2021,1.8140
26 Apr 2021,2.0750
25 Apr 2021,2.0180
23 Apr 2021,1.9420
22 Apr 2021,2.1270
21 Apr 2021,1.8640
20 Apr 2021,1.8540
19 Apr 2021,2.1180
16 Apr 2021,1.9460
15 Apr 2021,1.8100
14 Apr 2021,1.8100
13 Apr 2021,1.7810
12 Apr 2021,1.7920
09 Apr 2021,1.7840
08 Apr 2021,1.7600
07 Apr 2021,1.8240
06 Apr 2021,1.7650
02 Apr 2021,1.7340
01 Apr 2021,2.1430
31 Mar 2021,2.1240
30 Mar 2021,1.8250
29 Mar 2021,1.8140
26 Mar 2021,1.7620
25 Mar 2021,2.0290
24 Mar 2021,1.8220
23 Mar 2021,1.9760
22 Mar 2021,2.0520
19 Mar 2021,2.1350
18 Mar 2021,2.2060
17 Mar 2021,1.9680
16 Mar 2021,2.1400
15 Mar 2021,2.2450
12 Mar 2021,1.7870
11 Mar 2021,1.7960
10 Mar 2021,1.7470
09 Mar 2021,2.0240
08 Mar 2021,1.7040
05 Mar 2021,1.5650
04 Mar 2021,1.9260
03 Mar 2021,1.4710
02 Mar 2021,1.7750
01 Mar 2021,2.1540
26 Feb 2021,2.0920
25 Feb 2021,1.7030
24 Feb 2021,1.5120
23 Feb 2021,1.9840
22 Feb 2021,1.5120
20 Feb 2021,1.4570
19 Feb 2021,1.8860
18 Feb 2021,2.3410
10 Feb 2021,1.9250
09 Feb 2021,1.7720
08 Feb 2021,1.9060
07 Feb 2021,1.5730
05 Feb 2021,1.9090
04 Feb 2021,2.0750
03 Feb 2021,1.8590
02 Feb 2021,2.3130
01 Feb 2021,2.7950
29 Jan 2021,3.2820
28 Jan 2021,3.0240
27 Jan 2021,2.9700
26 Jan 2021,2.7260
25 Jan 2021,2.4500
22 Jan 2021,2.4360
21 Jan 2021,2.5730
20 Jan 2021,2.4570
19 Jan 2021,2.2360
18 Jan 2021,2.1250
15 Jan 2021,1.7380
14 Jan 2021,1.6750
13 Jan 2021,1.4010
12 Jan 2021,1.3330
11 Jan 2021,1.2160
08 Jan 2021,0.9650
07 Jan 2021,0.9210
06 Jan 2021,0.6160
05 Jan 2021,0.7290
04 Jan 2021,0.8990
31 Dec 2015,1.9910
30 Dec 2015,1.9350
29 Dec 2015,1.9350
28 Dec 2015,1.9390
25 Dec 2015,1.9340
24 Dec 2015,1.9240
23 Dec 2015,1.9030
22 Dec 2015,1.8750
21 Dec 2015,1.8430
18 Dec 2015,1.8160
17 Dec 2015,1.7930
16 Dec 2015,1.7900
15 Dec 2015,1.7880
14 Dec 2015,1.7880
11 Dec 2015,1.7880
10 Dec 2015,1.7890
09 Dec 2015,1.7890
08 Dec 2015,1.7860
07 Dec 2015,1.7840
04 Dec 2015,1.7870
03 Dec 2015,1.7870
02 Dec 2015,1.7860
01 Dec 2015,1.7880
30 Nov 2015,1.7880
27 Nov 2015,1.7860
26 Nov 2015,1.7850
25 Nov 2015,1.7850
24 Nov 2015,1.7850
23 Nov 2015,1.7850
20 Nov 2015,1.7840
19 Nov 2015,1.7850
18 Nov 2015,1.7810
17 Nov 2015,1.7820
16 Nov 2015,1.7840
13 Nov 2015,1.7860
12 Nov 2015,1.7840
11 Nov 2015,1.7820
10 Nov 2015,1.7830
09 Nov 2015,1.7860
06 Nov 2015,1.7870
05 Nov 2015,1.7870
04 Nov 2015,1.7900
03 Nov 2015,1.7920
02 Nov 2015,1.7930
30 Oct 2015,1.7980
29 Oct 2015,1.7980
28 Oct 2015,1.7960
27 Oct 2015,1.8000
26 Oct 2015,1.8400
23 Oct 2015,1.9090
22 Oct 2015,1.9040
21 Oct 2015,1.9050
20 Oct 2015,1.9030
19 Oct 2015,1.9020
16 Oct 2015,1.8990
15 Oct 2015,1.9010
14 Oct 2015,1.9000
13 Oct 2015,1.9000
12 Oct 2015,1.9020
10 Oct 2015,1.9040
09 Oct 2015,1.9060
08 Oct 2015,1.9090
30 Sep 2015,1.9890
29 Sep 2015,1.9070
28 Sep 2015,1.9100
25 Sep 2015,1.9070
24 Sep 2015,1.9090
23 Sep 2015,1.9080
22 Sep 2015,1.9080
21 Sep 2015,1.9010
18 Sep 2015,1.9000
17 Sep 2015,1.8990
16 Sep 2015,1.9000
15 Sep 2015,1.8990
14 Sep 2015,1.8990
11 Sep 2015,1.9001
10 Sep 2015,1.8990
09 Sep 2015,1.8960
08 Sep 2015,1.8970
07 Sep 2015,1.9040
06 Sep 2015,1.9010
02 Sep 2015,2.0310
01 Sep 2015,1.8210
31 Aug 2015,1.8010
28 Aug 2015,1.7740
27 Aug 2015,1.7590
26 Aug 2015,1.7860
25 Aug 2015,1.8790
24 Aug 2015,1.8660
21 Aug 2015,1.8470
20 Aug 2015,1.8300
19 Aug 2015,1.7880
18 Aug 2015,1.7450
17 Aug 2015,1.7010
14 Aug 2015,1.6670
13 Aug 2015,1.6410
12 Aug 2015,1.6140
11 Aug 2015,1.5860
10 Aug 2015,1.5570
07 Aug 2015,1.5290
06 Aug 2015,1.5170
05 Aug 2015,1.5080
04 Aug 2015,1.4970
03 Aug 2015,1.4880
31 Jul 2015,1.4700
30 Jul 2015,1.4480
29 Jul 2015,1.4270
28 Jul 2015,1.3880
27 Jul 2015,1.3740
24 Jul 2015,1.3370
23 Jul 2015,1.3320
22 Jul 2015,1.3230
21 Jul 2015,1.3040
20 Jul 2015,1.2900
17 Jul 2015,1.2820
16 Jul 2015,1.2630
15 Jul 2015,1.2450
14 Jul 2015,1.2380
13 Jul 2015,1.2240
10 Jul 2015,1.2100
09 Jul 2015,1.1980
08 Jul 2015,1.1870
07 Jul 2015,1.1760
06 Jul 2015,1.1670
03 Jul 2015,1.1590
02 Jul 2015,1.1608
01 Jul 2015,1.1630
30 Jun 2015,1.2570
29 Jun 2015,1.3400
26 Jun 2015,1.3570
25 Jun 2015,1.3570
24 Jun 2015,1.3380
23 Jun 2015,1.2950
19 Jun 2015,1.2670
18 Jun 2015,1.2020
17 Jun 2015,1.1510
16 Jun 2015,1.1310
15 Jun 2015,1.1210
12 Jun 2015,1.1040
11 Jun 2015,1.0900
10 Jun 2015,1.0830
09 Jun 2015,1.0710
08 Jun 2015,1.0610
05 Jun 2015,1.0510
04 Jun 2015,1.0470
03 Jun 2015,1.0390
02 Jun 2015,1.0340
01 Jun 2015,1.0270
29 May 2015,1.0390
28 May 2015,1.0430
27 May 2015,1.0400
26 May 2015,1.0400
25 May 2015,1.0390
22 May 2015,1.0370
21 May 2015,1.0330
20 May 2015,1.0320
19 May 2015,1.0330
18 May 2015,1.0520
15 May 2015,1.0780
14 May 2015,1.1820
13 May 2015,1.2470
12 May 2015,1.2900
11 May 2015,1.3450
08 May 2015,1.4430
07 May 2015,1.4890
06 May 2015,1.5230
05 May 2015,1.5640
04 May 2015,1.6190
30 Apr 2015,1.6900
29 Apr 2015,1.7390
28 Apr 2015,1.7590
27 Apr 2015,1.8060
24 Apr 2015,1.8510
23 Apr 2015,1.9080
22 Apr 2015,1.9490
21 Apr 2015,2.0020
20 Apr 2015,2.0870
17 Apr 2015,2.2680
16 Apr 2015,2.2980
15 Apr 2015,2.3070
14 Apr 2015,2.3720
13 Apr 2015,2.4050
10 Apr 2015,2.4890
09 Apr 2015,2.5990
08 Apr 2015,2.6830
07 Apr 2015,2.7660
03 Apr 2015,2.8870
02 Apr 2015,2.9950
01 Apr 2015,3.0870
31 Mar 2015,3.1830
30 Mar 2015,3.2030
27 Mar 2015,3.2060
26 Mar 2015,3.2160
25 Mar 2015,3.2100
24 Mar 2015,3.2180
23 Mar 2015,3.2170
20 Mar 2015,3.2940
19 Mar 2015,3.3320
18 Mar 2015,3.3690
17 Mar 2015,3.3760
16 Mar 2015,3.4030
13 Mar 2015,3.4360
12 Mar 2015,3.4644
11 Mar 2015,3.3470
10 Mar 2015,3.3500
09 Mar 2015,3.3810
06 Mar 2015,3.4160
05 Mar 2015,3.4330
04 Mar 2015,3.4460
03 Mar 2015,3.4500
02 Mar 2015,3.4530
28 Feb 2015,3.4410
27 Feb 2015,3.3180
26 Feb 2015,3.2980
25 Feb 2015,3.3280
17 Feb 2015,3.4000
16 Feb 2015,3.1820
15 Feb 2015,3.1750
13 Feb 2015,3.0910
12 Feb 2015,3.0580
11 Feb 2015,2.9320
10 Feb 2015,2.8520
09 Feb 2015,2.8120
06 Feb 2015,2.8560
05 Feb 2015,2.8660
04 Feb 2015,2.9730
03 Feb 2015,2.9544
02 Feb 2015,2.8890
30 Jan 2015,2.8130
29 Jan 2015,2.7650
28 Jan 2015,2.6900
27 Jan 2015,2.6740
26 Jan 2015,2.6880
23 Jan 2015,2.7280
22 Jan 2015,2.7710
21 Jan 2015,2.7880
20 Jan 2015,2.7070
19 Jan 2015,2.6600
16 Jan 2015,2.6330
15 Jan 2015,2.6310
14 Jan 2015,2.6360
13 Jan 2015,2.6670
12 Jan 2015,2.7530
09 Jan 2015,2.8050
08 Jan 2015,2.8300
07 Jan 2015,2.8810
06 Jan 2015,3.0320
05 Jan 2015,3.4210
04 Jan 2015,3.6400
29 Dec 2018,2.5540
28 Dec 2018,1.4700
27 Dec 2018,1.7930
26 Dec 2018,2.0290
25 Dec 2018,2.0280
24 Dec 2018,2.3160
21 Dec 2018,2.4860
20 Dec 2018,2.5670
19 Dec 2018,2.6540
18 Dec 2018,2.6690
17 Dec 2018,2.6250
14 Dec 2018,2.6550
13 Dec 2018,2.5190
12 Dec 2018,2.4240
11 Dec 2018,2.4630
10 Dec 2018,2.4530
07 Dec 2018,2.4160
06 Dec 2018,2.4180
05 Dec 2018,2.2670
04 Dec 2018,2.4450
03 Dec 2018,2.5150
30 Nov 2018,2.6420
29 Nov 2018,2.2620
28 Nov 2018,2.5390
27 Nov 2018,2.5560
26 Nov 2018,2.4980
23 Nov 2018,2.3560
22 Nov 2018,2.4560
21 Nov 2018,2.5790
20 Nov 2018,2.6090
19 Nov 2018,2.5510
16 Nov 2018,2.3450
15 Nov 2018,2.3390
14 Nov 2018,2.3250
13 Nov 2018,2.4680
12 Nov 2018,2.3090
09 Nov 2018,2.0380
08 Nov 2018,1.9780
07 Nov 2018,2.0906
06 Nov 2018,2.2700
05 Nov 2018,2.4345
02 Nov 2018,2.4770
01 Nov 2018,2.5470
31 Oct 2018,2.3700
30 Oct 2018,1.5660
29 Oct 2018,1.8520
26 Oct 2018,2.0670
25 Oct 2018,2.2150
24 Oct 2018,2.3930
23 Oct 2018,2.4510
22 Oct 2018,2.4750
19 Oct 2018,2.4450
18 Oct 2018,2.4270
17 Oct 2018,2.3530
16 Oct 2018,2.3730
15 Oct 2018,2.3770
12 Oct 2018,2.4390
11 Oct 2018,2.3600
10 Oct 2018,2.3980
09 Oct 2018,2.5020
08 Oct 2018,2.5360
30 Sep 2018,2.6530
29 Sep 2018,2.0730
28 Sep 2018,2.4450
27 Sep 2018,2.4600
26 Sep 2018,2.5530
25 Sep 2018,2.5430
21 Sep 2018,2.5140
20 Sep 2018,2.5190
19 Sep 2018,2.5620
18 Sep 2018,2.6540
17 Sep 2018,2.4660
14 Sep 2018,2.4890
13 Sep 2018,2.5300
12 Sep 2018,2.5570
11 Sep 2018,2.5900
10 Sep 2018,2.5730
07 Sep 2018,2.5910
06 Sep 2018,2.4940
05 Sep 2018,2.1640
04 Sep 2018,2.1950
03 Sep 2018,2.2770
31 Aug 2018,2.3090
30 Aug 2018,2.2770
29 Aug 2018,2.3895
28 Aug 2018,2.4255
27 Aug 2018,2.4400
24 Aug 2018,2.3920
23 Aug 2018,2.4540
22 Aug 2018,2.5380
21 Aug 2018,2.6360
20 Aug 2018,2.6250
17 Aug 2018,2.5800
16 Aug 2018,2.5110
15 Aug 2018,2.3450
14 Aug 2018,2.3280
13 Aug 2018,2.1130
10 Aug 2018,1.8260
09 Aug 2018,1.6220
08 Aug 2018,1.4220
07 Aug 2018,1.6130
06 Aug 2018,1.8190
03 Aug 2018,1.8490
02 Aug 2018,1.9700
01 Aug 2018,2.0280
31 Jul 2018,2.0660
30 Jul 2018,2.1980
27 Jul 2018,2.2840
26 Jul 2018,2.3210
25 Jul 2018,2.3490
24 Jul 2018,2.3530
23 Jul 2018,2.3620
20 Jul 2018,2.3460
19 Jul 2018,2.4160
18 Jul 2018,2.5250
17 Jul 2018,2.5910
16 Jul 2018,2.5570
13 Jul 2018,2.4800
12 Jul 2018,2.4870
11 Jul 2018,2.4060
10 Jul 2018,2.3080
09 Jul 2018,1.9910
06 Jul 2018,1.9670
05 Jul 2018,2.1320
04 Jul 2018,2.1990
03 Jul 2018,2.4200
02 Jul 2018,2.5190
29 Jun 2018,2.6280
28 Jun 2018,2.2890
27 Jun 2018,2.4450
26 Jun 2018,2.5180
25 Jun 2018,2.5640
22 Jun 2018,2.5860
21 Jun 2018,2.5930
20 Jun 2018,2.6190
19 Jun 2018,2.5900
15 Jun 2018,2.5920
14 Jun 2018,2.5910
13 Jun 2018,2.5890
12 Jun 2018,2.5840
11 Jun 2018,2.5730
08 Jun 2018,2.5630
07 Jun 2018,2.5550
06 Jun 2018,2.5620
05 Jun 2018,2.5840
04 Jun 2018,2.5990
01 Jun 2018,2.8010
31 May 2018,2.8310
30 May 2018,2.8840
29 May 2018,2.7420
28 May 2018,2.5330
25 May 2018,2.5280
24 May 2018,2.5300
23 May 2018,2.5300
22 May 2018,2.5250
21 May 2018,2.5270
18 May 2018,2.5630
17 May 2018,2.5970
16 May 2018,2.7660
15 May 2018,2.6410
14 May 2018,2.5800
11 May 2018,2.4870
10 May 2018,2.5090
09 May 2018,2.5200
08 May 2018,2.5750
07 May 2018,2.5820
04 May 2018,2.5940
03 May 2018,2.6810
02 May 2018,2.7200
28 Apr 2018,2.8240
27 Apr 2018,2.9210
26 Apr 2018,2.7650
25 Apr 2018,2.7280
24 Apr 2018,2.7360
23 Apr 2018,2.7240
20 Apr 2018,2.7470
19 Apr 2018,2.7330
18 Apr 2018,2.6790
17 Apr 2018,2.6650
16 Apr 2018,2.5820
13 Apr 2018,2.5570
12 Apr 2018,2.5570
11 Apr 2018,2.5610
10 Apr 2018,2.5510
09 Apr 2018,2.5280
08 Apr 2018,2.4460
04 Apr 2018,2.4690
03 Apr 2018,2.5740
02 Apr 2018,2.6220
30 Mar 2018,2.6900
29 Mar 2018,2.5810
28 Mar 2018,2.5920
27 Mar 2018,2.5935
26 Mar 2018,2.5430
23 Mar 2018,2.5450
22 Mar 2018,2.5490
21 Mar 2018,2.5590
20 Mar 2018,2.5580
19 Mar 2018,2.5610
16 Mar 2018,2.5860
15 Mar 2018,2.6320
14 Mar 2018,2.6330
13 Mar 2018,2.6370
12 Mar 2018,2.5860
09 Mar 2018,2.5730
08 Mar 2018,2.5700
07 Mar 2018,2.5920
06 Mar 2018,2.6170
05 Mar 2018,2.6520
02 Mar 2018,2.7730
01 Mar 2018,2.6910
28 Feb 2018,2.7080
27 Feb 2018,2.5610
26 Feb 2018,2.5710
24 Feb 2018,2.5600
23 Feb 2018,2.5970
22 Feb 2018,2.6310
14 Feb 2018,2.7230
13 Feb 2018,2.5870
12 Feb 2018,2.5850
11 Feb 2018,2.6080
09 Feb 2018,2.5890
08 Feb 2018,2.5720
07 Feb 2018,2.5710
06 Feb 2018,2.5390
05 Feb 2018,2.5305
02 Feb 2018,2.5173
01 Feb 2018,2.5154
31 Jan 2018,2.5940
30 Jan 2018,2.5540
29 Jan 2018,2.5660
26 Jan 2018,2.5506
25 Jan 2018,2.5634
24 Jan 2018,2.5740
23 Jan 2018,2.6020
22 Jan 2018,2.7710
19 Jan 2018,2.8360
18 Jan 2018,2.7655
17 Jan 2018,2.7650
16 Jan 2018,2.7850
15 Jan 2018,2.7940
12 Jan 2018,2.8300
11 Jan 2018,2.8320
10 Jan 2018,2.6430
09 Jan 2018,2.5290
08 Jan 2018,2.4610
05 Jan 2018,2.4840
04 Jan 2018,2.5050
03 Jan 2018,2.5635
02 Jan 2018,2.6570
31 Dec 2009,1.1467
30 Dec 2009,1.1488
29 Dec 2009,1.1492
28 Dec 2009,1.1529
25 Dec 2009,1.1500
24 Dec 2009,1.1554
23 Dec 2009,1.1554
22 Dec 2009,1.1529
21 Dec 2009,1.1613
18 Dec 2009,1.1669
17 Dec 2009,1.1650
16 Dec 2009,1.1625
15 Dec 2009,1.1667
14 Dec 2009,1.1733
11 Dec 2009,1.1763
10 Dec 2009,1.1875
09 Dec 2009,1.1971
08 Dec 2009,1.2054
07 Dec 2009,1.2098
04 Dec 2009,1.2183
03 Dec 2009,1.2333
02 Dec 2009,1.2454
01 Dec 2009,1.2525
30 Nov 2009,1.1892
27 Nov 2009,1.1871
26 Nov 2009,1.1863
25 Nov 2009,1.1879
24 Nov 2009,1.1858
23 Nov 2009,1.1888
20 Nov 2009,1.1925
19 Nov 2009,1.1938
18 Nov 2009,1.1946
17 Nov 2009,1.2000
16 Nov 2009,1.2104
13 Nov 2009,1.2171
12 Nov 2009,1.2275
11 Nov 2009,1.2258
10 Nov 2009,1.2332
09 Nov 2009,1.2058
06 Nov 2009,1.2146
05 Nov 2009,1.2129
04 Nov 2009,1.1417
03 Nov 2009,1.1367
02 Nov 2009,1.1358
30 Oct 2009,1.1379
29 Oct 2009,1.1415
28 Oct 2009,1.1446
27 Oct 2009,1.1467
26 Oct 2009,1.1758
23 Oct 2009,1.1867
22 Oct 2009,1.1917
21 Oct 2009,1.1950
20 Oct 2009,1.2254
19 Oct 2009,1.2554
16 Oct 2009,1.2608
15 Oct 2009,1.2638
14 Oct 2009,1.2625
13 Oct 2009,1.2642
12 Oct 2009,1.2671
10 Oct 2009,1.3654
09 Oct 2009,1.6917
30 Sep 2009,1.7742
29 Sep 2009,1.3211
28 Sep 2009,1.3146
27 Sep 2009,1.3088
25 Sep 2009,1.3133
24 Sep 2009,1.3013
23 Sep 2009,1.2933
22 Sep 2009,1.2675
21 Sep 2009,1.2575
18 Sep 2009,1.2583
17 Sep 2009,1.2475
16 Sep 2009,1.1925
15 Sep 2009,1.1298
14 Sep 2009,1.0913
11 Sep 2009,1.0933
10 Sep 2009,1.0892
09 Sep 2009,1.0925
08 Sep 2009,1.0963
07 Sep 2009,1.0950
04 Sep 2009,1.0983
03 Sep 2009,1.0933
02 Sep 2009,1.0846
01 Sep 2009,0.9992
31 Aug 2009,0.9975
28 Aug 2009,1.0108
27 Aug 2009,1.0083
26 Aug 2009,0.9950
25 Aug 2009,0.9933
24 Aug 2009,1.0550
21 Aug 2009,1.0900
20 Aug 2009,1.0925
19 Aug 2009,1.0980
18 Aug 2009,1.1346
17 Aug 2009,1.1575
14 Aug 2009,1.1467
13 Aug 2009,1.1558
12 Aug 2009,1.1546
11 Aug 2009,1.2967
10 Aug 2009,1.3113
07 Aug 2009,1.3158
06 Aug 2009,1.3183
05 Aug 2009,1.3183
04 Aug 2009,1.3225
03 Aug 2009,1.3246
31 Jul 2009,1.2992
30 Jul 2009,1.3475
29 Jul 2009,1.2429
28 Jul 2009,1.4083
27 Jul 2009,1.4442
24 Jul 2009,1.4579
23 Jul 2009,1.4871
22 Jul 2009,1.5013
21 Jul 2009,1.4963
20 Jul 2009,1.3625
17 Jul 2009,1.3763
16 Jul 2009,1.1871
15 Jul 2009,1.1496
14 Jul 2009,1.1446
13 Jul 2009,1.1428
10 Jul 2009,1.0971
09 Jul 2009,1.0950
08 Jul 2009,1.0958
07 Jul 2009,1.0933
06 Jul 2009,1.0938
03 Jul 2009,1.0954
02 Jul 2009,1.0958
01 Jul 2009,1.0975
30 Jun 2009,1.0900
29 Jun 2009,1.0000
26 Jun 2009,0.9621
25 Jun 2009,0.9588
24 Jun 2009,0.9575
23 Jun 2009,0.9579
22 Jun 2009,0.9479
19 Jun 2009,0.9025
18 Jun 2009,0.8450
17 Jun 2009,0.8304
16 Jun 2009,0.8171
15 Jun 2009,0.8179
12 Jun 2009,0.8150
11 Jun 2009,0.8142
10 Jun 2009,0.8163
09 Jun 2009,0.8117
08 Jun 2009,0.8121
05 Jun 2009,0.8121
04 Jun 2009,0.8113
03 Jun 2009,0.8142
02 Jun 2009,0.8133
01 Jun 2009,0.8129
31 May 2009,0.8117
27 May 2009,0.8133
26 May 2009,0.8129
25 May 2009,0.8104
22 May 2009,0.8108
21 May 2009,0.8104
20 May 2009,0.8104
19 May 2009,0.8096
18 May 2009,0.8104
15 May 2009,0.8100
14 May 2009,0.8079
13 May 2009,0.8079
12 May 2009,0.8071
11 May 2009,0.8067
08 May 2009,0.8079
07 May 2009,0.8083
06 May 2009,0.8092
05 May 2009,0.8100
04 May 2009,0.8138
30 Apr 2009,0.8067
29 Apr 2009,0.8083
28 Apr 2009,0.8079
27 Apr 2009,0.8121
24 Apr 2009,0.8129
23 Apr 2009,0.8129
22 Apr 2009,0.8296
21 Apr 2009,0.8233
20 Apr 2009,0.8013
17 Apr 2009,0.8029
16 Apr 2009,0.8008
15 Apr 2009,0.8013
14 Apr 2009,0.8008
13 Apr 2009,0.8025
10 Apr 2009,0.8021
09 Apr 2009,0.8025
08 Apr 2009,0.8021
07 Apr 2009,0.8021
03 Apr 2009,0.8021
02 Apr 2009,0.8033
01 Apr 2009,0.8025
31 Mar 2009,0.8025
30 Mar 2009,0.8038
27 Mar 2009,0.8021
26 Mar 2009,0.8029
25 Mar 2009,0.8025
24 Mar 2009,0.8033
23 Mar 2009,0.8058
20 Mar 2009,0.8046
19 Mar 2009,0.8063
18 Mar 2009,0.8042
17 Mar 2009,0.8046
16 Mar 2009,0.8046
13 Mar 2009,0.8029
12 Mar 2009,0.8033
11 Mar 2009,0.8042
10 Mar 2009,0.8033
09 Mar 2009,0.8067
06 Mar 2009,0.8008
05 Mar 2009,0.8025
04 Mar 2009,0.8008
03 Mar 2009,0.8025
02 Mar 2009,0.8046
27 Feb 2009,0.8067
26 Feb 2009,0.8067
25 Feb 2009,0.8113
24 Feb 2009,0.8150
23 Feb 2009,0.8238
20 Feb 2009,0.8213
19 Feb 2009,0.8238
18 Feb 2009,0.8163
17 Feb 2009,0.8196
16 Feb 2009,0.8204
13 Feb 2009,0.8346
12 Feb 2009,0.8292
11 Feb 2009,0.8388
10 Feb 2009,0.8321
09 Feb 2009,0.8328
06 Feb 2009,0.8242
05 Feb 2009,0.8263
04 Feb 2009,0.8156
03 Feb 2009,0.8264
02 Feb 2009,0.8063
01 Feb 2009,0.9250
24 Jan 2009,0.9283
23 Jan 2009,0.8775
22 Jan 2009,0.8942
21 Jan 2009,0.9133
20 Jan 2009,0.8167
19 Jan 2009,0.8142
16 Jan 2009,0.8136
15 Jan 2009,0.8200
14 Jan 2009,0.8204
13 Jan 2009,0.8217
12 Jan 2009,0.8333
09 Jan 2009,0.8363
08 Jan 2009,0.8829
07 Jan 2009,0.8894
06 Jan 2009,0.8967
05 Jan 2009,0.9086
04 Jan 2009,0.9117
29 Dec 2017,2.8400
28 Dec 2017,2.6720
27 Dec 2017,2.6660
26 Dec 2017,2.5890
25 Dec 2017,2.5690
22 Dec 2017,2.6120
21 Dec 2017,2.6650
20 Dec 2017,2.7300
19 Dec 2017,2.7410
18 Dec 2017,2.7230
15 Dec 2017,2.7240
